Bulan,Produk_Variasi,Total_Jumlah,Total_Harga_Setelah_Diskon,Total_Penjualan_IDR,Total_Pesanan,Penjualan_per_Pesanan,Produk_Dilihat,Total_Pengunjung,Tingkat_Konversi,Pesanan_Dibatalkan,Penjualan_Dibatalkan,Pesanan_Dikembalikan,Penjualan_Dikembalikan,Pembeli,Total_Pembeli_Baru,Total_Pembeli_Saat_Ini,Total_Potensi_Pembeli,Tingkat_Pembelian_Berulang,Voucher Ditanggung Shopee,Potongan Koin Shopee,Ongkos Kirim Dibayar oleh Pembeli,Estimasi Potongan Biaya Pengiriman,Ongkos Kirim Pengembalian Barang,Total Pembayaran,Perkiraan Ongkos Kirim,Harga Awal,Berat Produk,Total Berat,Voucher Ditanggung Penjual,ID_Produk,Stok_Awal,Stok_Akhir,Pending,Stok_Status,is_holiday_month,Stok_Status_Encoded,Year,Month,Quarter,DaysinMonth,Mean_Total_Jumlah_per_Product,MoM_Growth_Total_Jumlah,MoM_Growth_Total_Penjualan,Seasonal_Index,Price_Level,Stock_Turnover,Stock_Coverage,View_to_Sales_Ratio,Visitor_to_Sales_Ratio,Visitor_to_View_Ratio,Rolling_3M_Total_Jumlah,Rolling_3M_Penjualan,Rolling_3M_View,Trend_Total_Jumlah,Quarter_1,Quarter_2,Quarter_3,Quarter_4,Lag_1_Total_Jumlah,Lag_1_Penjualan,Lag_1_Views,Lag_1_Stock_Turnover,Lag_2_Total_Jumlah,Lag_2_Penjualan,Lag_2_Views,Lag_2_Stock_Turnover,Lag_3_Total_Jumlah,Lag_3_Penjualan,Lag_3_Views,Lag_3_Stock_Turnover,Month_Sin,Month_Cos,Price_View_Interaction,Stock_Demand_Interaction,Date_Index
2023-09,"Diapers Renang Anak Merk WyethUs - Warna Biru, Ukuran M",19,197100,197100,3,74360.61750000001,94,30,8.015833333333331,1,21.006054859368597,0,2.3090572863919134,2,2,1,6,8.333333333333334,0.0,0,0.0,16.5,0,111.5,16.5,21.9,150,250,0,5.0,20.0,1.0,0.0,Kurang Optimal,True,0,2023,9,3,30,16,1.1111111111111112,0.8,1.1813471502590673,1.0000000000000002,1.8095238095238095,0.058823529411764705,4.947368421052632,1.5789473684210527,0.3191489361702128,17.0,167900.0,124.0,0.9827586206896552,False,False,True,False,9.0,109500.0,53.0,0.72,23.0,197100.0,225.0,0.24864864864864866,26.0,262799.0,83.0,1.2380952380952381,-1.0,-1.8369701987210297e-16,94.00000000000001,1.7647058823529411,2023-09
2023-10,"Diapers Renang Anak Merk WyethUs - Warna Biru, Ukuran M",17,109500,109500,1,54171.041666666664,49,20,5.095,1,1.4698434581986615,0,0.0,1,1,1,3,0.0,0.0,0,0.0,16.5,0,111.5,16.5,21.9,150,250,0,5.0,34.0,17.0,0.0,Kurang Optimal,False,0,2023,10,4,31,16,-0.10526315789473684,-0.4444444444444444,1.0569948186528497,1.0000000000000002,0.6666666666666666,1.1333333333333333,2.8823529411764706,1.1764705882352942,0.40816326530612246,15.0,138700.0,65.33333333333333,1.0,False,False,False,True,19.0,197100.0,94.0,1.8095238095238095,9.0,109500.0,53.0,0.72,23.0,197100.0,225.0,0.24864864864864866,-0.8660254037844386,0.5000000000000001,49.000000000000014,22.666666666666664,2023-10
2023-11,"Diapers Renang Anak Merk WyethUs - Warna Biru, Ukuran M",8,109500,109500,1,65147.0225,41,16,5.86,1,12.792041298051677,1,4.610179435482339,1,1,1,3,2.0833333333333335,0.0,0,0.0,16.5,0,111.5,16.5,21.9,150,250,0,5.0,4.0,0.0,4.0,Understock,False,3,2023,11,4,30,16,-0.5294117647058824,0.0,0.4974093264248705,1.0000000000000002,4.0,0.0,5.125,2.0,0.3902439024390244,14.666666666666666,138700.0,61.333333333333336,0.5333333333333333,False,False,False,True,17.0,109500.0,49.0,0.6666666666666666,19.0,197100.0,94.0,1.8095238095238095,9.0,109500.0,53.0,0.72,-0.5000000000000004,0.8660254037844384,41.00000000000001,0.0,2023-11
2024-01,"Diapers Renang Anak Merk WyethUs - Warna Biru, Ukuran M",10,109500,109500,1,57323.194166666675,53,19,4.8516666666666675,0,0.0,0,0.0,1,1,1,3,0.0,0.0,0,0.0,16.5,0,111.5,16.5,21.9,150,250,0,40.0,16.0,10.0,0.0,Unknown,True,4,2024,1,1,31,16,0.25,0.0,1.0569948186528497,1.0000000000000002,0.2857142857142857,3.227272727272727,5.3,1.9,0.3584905660377358,11.666666666666666,109500.0,47.666666666666664,0.6818181818181819,True,False,False,False,8.0,109500.0,41.0,4.0,17.0,109500.0,49.0,0.6666666666666666,19.0,197100.0,94.0,1.8095238095238095,0.49999999999999994,0.8660254037844387,53.000000000000014,22.846153846153847,2024-01
2024-02,"Diapers Renang Anak Merk WyethUs - Warna Biru, Ukuran M",13,131399,131399,1,76936.18333333333,52,18,6.9575,1,12.111972677118208,0,0.0,1,1,1,3,0.0,0.0,0,0.0,16.5,0,111.5,16.5,21.9,150,250,0,40.0,16.0,10.0,0.0,Unknown,True,4,2024,2,1,29,16,0.30000000000000004,0.1999908675799087,0.7150259067357514,1.0000000000000002,0.2857142857142857,3.227272727272727,4.0,1.3846153846153846,0.34615384615384615,10.333333333333334,116799.66666666667,48.666666666666664,1.1142857142857143,True,False,False,False,10.0,109500.0,53.0,0.0,8.0,109500.0,41.0,4.0,17.0,109500.0,49.0,0.6666666666666666,0.8660254037844386,0.5000000000000001,52.000000000000014,22.846153846153847,2024-02
2023-01,"Diapers Renang Anak Merk WyethUs - Warna Biru, Ukuran XL",8,43800,43800,1,66889.40833333334,35,12,5.331031746031745,1,4.26695351887839,1,0.22696779313587784,1,1,1,2,1.9179761904761907,0.0,0,33.0,20.0,0,232.1,53.0,21.9,150,450,0,6.0,79.0,71.0,0.0,Overstock,True,2,2023,1,1,31,13,0.0,0.0,0.869186046511628,1.0,0.10666666666666667,8.875,4.375,1.5,0.34285714285714286,8.0,43800.0,35.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,35.0,106.5,2023-01
2023-02,"Diapers Renang Anak Merk WyethUs - Warna Biru, Ukuran XL",10,109500,109500,2,66889.40833333334,87,30,5.331031746031745,1,10.667383797195974,1,0.5674194828396946,2,1,1,5,1.9179761904761907,0.0,0,33.0,20.0,0,232.1,53.0,21.9,150,450,0,6.0,67.0,57.0,0.0,Overstock,True,2,2023,2,1,28,13,0.25,1.5,1.8517441860465118,1.0,0.16129032258064516,6.333333333333333,8.7,3.0,0.3448275862068966,9.0,76650.0,61.0,1.25,True,False,False,False,8.0,43800.0,35.0,0.10666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,87.0,190.0,2023-02
2023-03,"Diapers Renang Anak Merk WyethUs - Warna Biru, Ukuran XL",3,43800,43800,1,66889.40833333334,35,12,5.331031746031745,1,4.266953518878389,1,0.2269677931358778,1,1,1,2,1.9179761904761907,0.0,0,33.0,20.0,0,232.1,53.0,21.9,150,450,0,6.0,3.0,0.0,0.0,Optimal,True,1,2023,3,1,31,13,-0.7,-0.6,0.22674418604651164,1.0,2.0,0.0,11.666666666666666,4.0,0.34285714285714286,7.0,65700.0,52.333333333333336,0.3333333333333333,True,False,False,False,10.0,109500.0,87.0,0.16129032258064516,8.0,43800.0,35.0,0.10666666666666667,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,35.0,0.0,2023-03
2023-04,"Diapers Renang Anak Merk WyethUs - Warna Biru, Ukuran XL",3,21900,21900,1,27173.166666666668,15,9,0.9258333333333333,0,0.0,0,0.0,1,1,0,1,0.0,0.0,0,33.0,20.0,0,232.1,53.0,21.9,150,450,0,6.0,55.0,52.0,0.0,Overstock,True,2,2023,4,2,30,13,0.0,-0.5,0.22674418604651164,1.0,0.056074766355140186,9.75,5.0,3.0,0.6,5.333333333333333,58400.0,45.666666666666664,0.42857142857142855,False,True,False,False,3.0,43800.0,35.0,2.0,10.0,109500.0,87.0,0.16129032258064516,8.0,43800.0,35.0,0.10666666666666667,0.8660254037844387,-0.4999999999999998,15.0,87.75,2023-04
2023-05,"Diapers Renang Anak Merk WyethUs - Warna Biru, Ukuran XL",30,284700,284700,2,49572.875,89,32,5.044999999999999,0,0.0,0,0.0,2,2,0,6,0.0,0.0,0,33.0,20.0,0,232.1,53.0,21.9,150,450,0,6.0,20.0,0.0,10.0,Understock,True,3,2023,5,2,31,13,9.0,12.0,2.2674418604651163,1.0,3.0,0.0,2.966666666666667,1.0666666666666667,0.3595505617977528,12.0,116800.0,46.333333333333336,5.625,False,True,False,False,3.0,21900.0,15.0,0.056074766355140186,3.0,43800.0,35.0,2.0,10.0,109500.0,87.0,0.16129032258064516,0.49999999999999994,-0.8660254037844387,89.0,0.0,2023-05
2023-06,"Diapers Renang Anak Merk WyethUs - Warna Biru, Ukuran XL",14,109500,109500,1,66889.40833333334,34,13,7.415833333333333,0,0.0,0,0.0,1,1,0,2,0.0,0.0,0,33.0,20.0,0,232.1,53.0,21.9,150,450,0,6.0,31.0,17.0,0.0,Kurang Optimal,True,0,2023,6,2,30,13,-0.5333333333333333,-0.6153846153846154,1.058139534883721,1.0,0.5833333333333334,1.0851063829787235,2.4285714285714284,0.9285714285714286,0.38235294117647056,15.666666666666666,138700.0,46.0,1.1666666666666667,False,True,False,False,30.0,284700.0,89.0,3.0,3.0,21900.0,15.0,0.056074766355140186,3.0,43800.0,35.0,2.0,1.2246467991473532e-16,-1.0,34.0,14.106382978723406,2023-06
2023-07,"Diapers Renang Anak Merk WyethUs - Warna Biru, Ukuran XL",10,87600,87600,1,30233.916666666668,99,37,3.500833333333333,1,6.509510303811193,0,0.0,1,1,0,6,0.0,0.0,0,33.0,20.0,0,232.1,53.0,21.9,150,450,0,6.0,6.0,0.0,4.0,Understock,True,3,2023,7,3,31,13,-0.2857142857142857,-0.19999999999999996,0.7558139534883721,1.0,3.3333333333333335,0.0,9.9,3.7,0.37373737373737376,18.0,160600.0,74.0,0.6382978723404256,False,False,True,False,14.0,109500.0,34.0,0.5833333333333334,30.0,284700.0,89.0,3.0,3.0,21900.0,15.0,0.056074766355140186,-0.4999999999999997,-0.8660254037844388,99.0,0.0,2023-07
2023-08,"Diapers Renang Anak Merk WyethUs - Warna Biru, Ukuran XL",6,87600,87600,1,19994.833333333332,42,14,4.536666666666666,1,4.156548097910738,0,0.0,1,1,1,3,8.333333333333334,0.0,0,33.0,20.0,0,232.1,53.0,21.9,150,450,0,6.0,19.0,13.0,0.0,Kurang Optimal,True,0,2023,8,3,31,13,-0.4,0.0,0.4534883720930233,1.0,0.375,1.3,7.0,2.3333333333333335,0.3333333333333333,10.0,94900.0,58.333333333333336,0.3333333333333333,False,False,True,False,10.0,87600.0,99.0,3.3333333333333335,14.0,109500.0,34.0,0.5833333333333334,30.0,284700.0,89.0,3.0,-0.8660254037844385,-0.5000000000000004,42.0,18.2,2023-08
2023-09,"Diapers Renang Anak Merk WyethUs - Warna Biru, Ukuran XL",10,131399,131399,2,74360.61750000001,63,20,8.015833333333331,1,14.0039299972916,0,1.5393598091050786,2,1,1,4,8.333333333333334,0.0,0,33.0,20.0,0,232.1,53.0,21.9,150,450,0,6.0,34.0,24.0,0.0,Overstock,True,2,2023,9,3,30,13,0.6666666666666667,0.4999885844748859,0.7558139534883721,1.0,0.3448275862068966,2.7692307692307696,6.3,2.0,0.31746031746031744,8.666666666666666,102199.66666666667,68.0,1.0,False,False,True,False,6.0,87600.0,42.0,0.375,10.0,87600.0,99.0,3.3333333333333335,14.0,109500.0,34.0,0.5833333333333334,-1.0,-1.8369701987210297e-16,63.0,55.384615384615394,2023-09
2023-10,"Diapers Renang Anak Merk WyethUs - Warna Biru, Ukuran XL",9,87600,87600,1,54171.041666666664,40,16,5.095,1,1.175874766558929,0,0.0,1,1,1,3,0.0,0.0,0,33.0,20.0,0,232.1,53.0,21.9,150,450,0,6.0,6.0,0.0,3.0,Understock,False,3,2023,10,4,31,13,-0.09999999999999998,-0.33332825972800406,0.6802325581395349,1.0,3.0,0.0,4.444444444444445,1.7777777777777777,0.4,8.333333333333334,102199.66666666667,48.333333333333336,1.0384615384615385,False,False,False,True,10.0,131399.0,63.0,0.3448275862068966,6.0,87600.0,42.0,0.375,10.0,87600.0,99.0,3.3333333333333335,-0.8660254037844386,0.5000000000000001,40.0,0.0,2023-10
2023-11,"Diapers Renang Anak Merk WyethUs - Warna Biru, Ukuran XL",15,131399,131399,1,65147.0225,49,20,5.86,1,15.350332735367052,1,5.532173220483505,1,1,1,3,2.0833333333333335,0.0,0,33.0,20.0,0,232.1,53.0,21.9,150,450,0,6.0,11.0,0.0,4.0,Understock,False,3,2023,11,4,30,13,0.6666666666666667,0.4999885844748859,1.1337209302325582,1.0,2.727272727272727,0.0,3.2666666666666666,1.3333333333333333,0.40816326530612246,11.333333333333334,116799.33333333333,50.666666666666664,1.7999999999999998,False,False,False,True,9.0,87600.0,40.0,3.0,10.0,131399.0,63.0,0.3448275862068966,6.0,87600.0,42.0,0.375,-0.5000000000000004,0.8660254037844384,49.0,0.0,2023-11
2024-01,"Diapers Renang Anak Merk WyethUs - Warna Biru, Ukuran XL",15,109500,109500,1,57323.194166666675,53,19,4.8516666666666675,0,0.0,0,0.0,1,1,1,3,0.0,0.0,0,33.0,20.0,0,232.1,53.0,21.9,150,450,0,40.0,16.0,10.0,0.0,Unknown,True,4,2024,1,1,31,13,0.0,-0.16666032466000502,0.869186046511628,1.0,0.2857142857142857,3.227272727272727,3.533333333333333,1.2666666666666666,0.3584905660377358,13.0,109499.66666666667,47.333333333333336,1.3235294117647058,True,False,False,False,15.0,131399.0,49.0,2.727272727272727,9.0,87600.0,40.0,3.0,10.0,131399.0,63.0,0.3448275862068966,0.49999999999999994,0.8660254037844387,53.0,22.846153846153847,2024-01
2024-02,"Diapers Renang Anak Merk WyethUs - Warna Biru, Ukuran XL",39,350400,350400,3,76936.18333333333,140,48,6.9575,1,32.29883961112505,0,0.0,3,3,2,9,0.0,0.0,0,33.0,20.0,0,232.1,53.0,21.9,150,450,0,40.0,16.0,10.0,0.0,Unknown,True,4,2024,2,1,29,13,1.6,2.2,1.8517441860465118,1.0,0.2857142857142857,3.227272727272727,3.58974358974359,1.2307692307692308,0.34285714285714286,23.0,197099.66666666666,80.66666666666667,3.0,True,False,False,False,15.0,109500.0,53.0,0.0,15.0,131399.0,49.0,2.727272727272727,9.0,87600.0,40.0,3.0,0.8660254037844386,0.5000000000000001,140.0,22.846153846153847,2024-02
2023-01,"Diapers Renang Anak Merk WyethUs - Warna Pink, Ukuran L",11,87600,87600,1,66889.40833333334,70,24,5.331031746031745,1,8.53390703775678,1,0.4539355862717557,1,1,1,4,1.9179761904761907,0.0,0,28.0,15.0,0,95.637,43.0,21.9,50,150,0,7.0,20.0,9.0,0.0,Kurang Optimal,True,0,2023,1,1,31,18,0.0,0.0,1.0334728033472804,1.0,0.7586206896551724,0.8181818181818182,6.363636363636363,2.1818181818181817,0.34285714285714286,11.0,87600.0,70.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,70.0,19.636363636363637,2023-01
2023-02,"Diapers Renang Anak Merk WyethUs - Warna Pink, Ukuran L",20,197100,197100,3,66889.40833333334,157,52,5.331031746031745,1,19.20129083495275,1,1.0213550691114504,2,3,1,11,1.9179761904761907,0.0,0,28.0,15.0,0,95.637,43.0,21.9,50,150,0,7.0,52.0,32.0,0.0,Overstock,True,2,2023,2,1,28,18,0.8181818181818181,1.25,1.1422594142259415,1.0,0.47619047619047616,2.064516129032258,7.85,2.6,0.33121019108280253,15.5,142350.0,113.5,1.8181818181818181,True,False,False,False,11.0,87600.0,70.0,0.7586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,157.0,107.35483870967741,2023-02
2023-05,"Diapers Renang Anak Merk WyethUs - Warna Pink, Ukuran L",16,153299,153299,1,49572.875,48,17,5.044999999999999,0,0.0,0,0.0,1,1,0,3,0.0,0.0,0,28.0,15.0,0,95.637,43.0,21.9,50,150,0,7.0,92.0,76.0,0.0,Overstock,True,2,2023,5,2,31,18,-0.19999999999999996,-0.22222729578893963,0.8702928870292888,1.0,0.19047619047619047,4.851063829787234,3.0,1.0625,0.3541666666666667,15.666666666666666,145999.66666666666,91.66666666666667,1.032258064516129,False,True,False,False,20.0,197100.0,157.0,0.47619047619047616,11.0,87600.0,70.0,0.7586206896551724,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,48.0,82.46808510638299,2023-05
2023-06,"Diapers Renang Anak Merk WyethUs - Warna Pink, Ukuran L",48,438000,438000,4,66889.40833333334,138,54,7.415833333333333,0,0.0,0,0.0,4,4,0,11,0.0,0.0,0,28.0,15.0,0,95.637,43.0,21.9,50,150,0,7.0,45.0,0.0,3.0,Understock,True,3,2023,6,2,30,18,2.0,1.8571614948564572,2.6108786610878663,1.0,2.1333333333333333,0.0,2.875,1.125,0.391304347826087,28.0,262799.6666666667,114.33333333333333,3.0638297872340425,False,True,False,False,16.0,153299.0,48.0,0.19047619047619047,20.0,197100.0,157.0,0.47619047619047616,11.0,87600.0,70.0,0.7586206896551724,1.2246467991473532e-16,-1.0,138.0,0.0,2023-06
2023-07,"Diapers Renang Anak Merk WyethUs - Warna Pink, Ukuran L",12,131399,131399,2,30233.916666666668,149,55,3.500833333333333,1,9.764191146238435,0,0.0,2,2,0,9,0.0,0.0,0,28.0,15.0,0,95.637,43.0,21.9,50,150,0,7.0,27.0,15.0,0.0,Kurang Optimal,True,0,2023,7,3,31,18,-0.75,-0.7000022831050228,0.6527196652719666,1.0,0.5714285714285714,0.5921052631578948,12.416666666666666,4.583333333333333,0.3691275167785235,25.333333333333332,240899.33333333334,111.66666666666667,0.42857142857142855,False,False,True,False,48.0,438000.0,138.0,2.1333333333333333,16.0,153299.0,48.0,0.19047619047619047,20.0,197100.0,157.0,0.47619047619047616,-0.4999999999999997,-0.8660254037844388,149.0,32.56578947368421,2023-07
2023-08,"Diapers Renang Anak Merk WyethUs - Warna Pink, Ukuran L",8,65699,65699,1,19994.833333333332,32,10,4.536666666666666,1,3.1173636242538536,0,0.0,1,1,1,2,8.333333333333334,0.0,0,28.0,15.0,0,95.637,43.0,21.9,50,150,0,7.0,7.0,0.0,1.0,Understock,True,3,2023,8,3,31,18,-0.33333333333333337,-0.500003805203997,0.4351464435146444,1.0,2.2857142857142856,0.0,4.0,1.25,0.3125,22.666666666666668,211699.33333333334,106.33333333333333,0.31578947368421056,False,False,True,False,12.0,131399.0,149.0,0.5714285714285714,48.0,438000.0,138.0,2.1333333333333333,16.0,153299.0,48.0,0.19047619047619047,-0.8660254037844385,-0.5000000000000004,32.0,0.0,2023-08
2023-09,"Diapers Renang Anak Merk WyethUs - Warna Pink, Ukuran L",16,175200,175200,2,74360.61750000001,84,26,8.015833333333331,1,18.672048763883197,0,2.0524953656817004,2,2,1,5,8.333333333333334,0.0,0,28.0,15.0,0,95.637,43.0,21.9,50,150,0,7.0,13.0,0.0,3.0,Understock,True,3,2023,9,3,30,18,1.0,1.666707255818201,0.8702928870292888,1.0,2.4615384615384617,0.0,5.25,1.625,0.30952380952380953,12.0,124099.33333333333,88.33333333333333,0.7058823529411764,False,False,True,False,8.0,65699.0,32.0,2.2857142857142856,12.0,131399.0,149.0,0.5714285714285714,48.0,438000.0,138.0,2.1333333333333333,-1.0,-1.8369701987210297e-16,84.0,0.0,2023-09
2023-10,"Diapers Renang Anak Merk WyethUs - Warna Pink, Ukuran L",18,197100,197100,2,54171.041666666664,89,37,5.095,1,2.6457182247575903,0,0.0,2,1,1,6,0.0,0.0,0,28.0,15.0,0,95.637,43.0,21.9,50,150,0,7.0,63.0,45.0,0.0,Overstock,False,2,2023,10,4,31,18,0.125,0.125,0.9790794979079499,1.0,0.3333333333333333,3.2142857142857144,4.944444444444445,2.0555555555555554,0.4157303370786517,14.0,145999.66666666666,68.33333333333333,1.5,False,False,False,True,16.0,175200.0,84.0,2.4615384615384617,8.0,65699.0,32.0,2.2857142857142856,12.0,131399.0,149.0,0.5714285714285714,-0.8660254037844386,0.5000000000000001,89.0,118.92857142857143,2023-10
2023-11,"Diapers Renang Anak Merk WyethUs - Warna Pink, Ukuran L",36,350400,350400,4,65147.0225,130,54,5.86,1,40.93453215376537,1,14.752574193543483,4,4,1,9,2.0833333333333335,0.0,0,28.0,15.0,0,95.637,43.0,21.9,50,150,0,7.0,101.0,65.0,0.0,Overstock,False,2,2023,11,4,30,18,1.0,0.7777777777777777,1.9581589958158998,1.0,0.43373493975903615,2.785714285714286,3.611111111111111,1.5,0.4153846153846154,23.333333333333332,240900.0,101.0,2.5714285714285716,False,False,False,True,18.0,197100.0,89.0,0.3333333333333333,16.0,175200.0,84.0,2.4615384615384617,8.0,65699.0,32.0,2.2857142857142856,-0.5000000000000004,0.8660254037844384,130.0,150.42857142857144,2023-11
2023-12,"Diapers Renang Anak Merk WyethUs - Warna Pink, Ukuran L",4,43800,43800,1,76015.9225,38,16,2.8616666666666664,1,17.16305530563641,0,0.0,1,1,1,2,0.0,0.0,0,28.0,15.0,0,95.637,43.0,21.9,50,150,0,7.0,4.0,0.0,0.0,Optimal,True,1,2023,12,4,31,18,-0.8888888888888888,-0.875,0.2175732217573222,1.0,2.0,0.0,9.5,4.0,0.42105263157894735,19.333333333333332,197100.0,85.66666666666667,0.17142857142857143,False,False,False,True,36.0,350400.0,130.0,0.43373493975903615,18.0,197100.0,89.0,0.3333333333333333,16.0,175200.0,84.0,2.4615384615384617,-2.4492935982947064e-16,1.0,38.0,0.0,2023-12
2024-01,"Diapers Renang Anak Merk WyethUs - Warna Pink, Ukuran L",27,194910,194910,2,57323.194166666675,93,33,4.8516666666666675,0,0.0,0,0.0,2,1,1,5,0.0,0.0,0,28.0,15.0,0,95.637,43.0,21.9,50,150,0,40.0,16.0,10.0,0.0,Unknown,True,4,2024,1,1,31,18,5.75,3.45,1.0334728033472804,1.0,0.2857142857142857,3.227272727272727,3.4444444444444446,1.2222222222222223,0.3548387096774194,22.333333333333332,196370.0,87.0,1.396551724137931,True,False,False,False,4.0,43800.0,38.0,2.0,36.0,350400.0,130.0,0.43373493975903615,18.0,197100.0,89.0,0.3333333333333333,0.49999999999999994,0.8660254037844387,93.0,22.846153846153847,2024-01
2024-02,"Diapers Renang Anak Merk WyethUs - Warna Pink, Ukuran L",22,219000,219000,2,76936.18333333333,87,31,6.9575,1,20.186774756953156,0,0.0,2,2,1,5,0.0,0.0,0,28.0,15.0,0,95.637,43.0,21.9,50,150,0,40.0,16.0,10.0,0.0,Unknown,True,4,2024,2,1,29,18,-0.18518518518518523,0.12359550561797761,1.1422594142259415,1.0,0.2857142857142857,3.227272727272727,3.9545454545454546,1.4090909090909092,0.3563218390804598,17.666666666666668,152570.0,72.66666666666667,0.9850746268656717,True,False,False,False,27.0,194910.0,93.0,0.0,4.0,43800.0,38.0,2.0,36.0,350400.0,130.0,0.43373493975903615,0.8660254037844386,0.5000000000000001,87.0,22.846153846153847,2024-02
2024-03,"Diapers Renang Anak Merk WyethUs - Warna Pink, Ukuran L",1,21900,21900,1,32054.74166666667,9,4,4.4775,1,2.0679219271825326,0,0.0,1,1,1,1,2.0833333333333335,0.0,0,28.0,15.0,0,95.637,43.0,21.9,50,150,0,40.0,16.0,10.0,0.0,Unknown,True,4,2024,3,1,31,18,-0.9545454545454546,-0.9,0.05439330543933055,1.0,0.2857142857142857,3.227272727272727,9.0,4.0,0.4444444444444444,16.666666666666668,145270.0,63.0,0.056603773584905655,True,False,False,False,22.0,219000.0,87.0,0.0,27.0,194910.0,93.0,0.0,4.0,43800.0,38.0,2.0,1.0,6.123233995736766e-17,9.0,22.846153846153847,2024-03
2023-01,"Diapers Renang Anak Merk WyethUs - Warna Pink, Ukuran M",3,21900,21900,1,66889.40833333334,17,6,5.331031746031745,1,2.133476759439195,1,0.11348389656793892,1,1,1,1,1.9179761904761907,0.0,0,28.0,15.0,0,95.637,43.0,21.9,50,150,0,8.0,18.0,15.0,0.0,Kurang Optimal,True,0,2023,1,1,31,14,0.0,0.0,0.9486486486486487,1.0,0.18181818181818182,5.0,5.666666666666667,2.0,0.35294117647058826,3.0,21900.0,17.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,17.0,30.0,2023-01
2023-02,"Diapers Renang Anak Merk WyethUs - Warna Pink, Ukuran M",9,109500,109500,2,66889.40833333334,87,30,5.331031746031745,1,10.667383797195974,1,0.5674194828396946,2,1,1,5,1.9179761904761907,0.0,0,28.0,15.0,0,95.637,43.0,21.9,50,150,0,8.0,89.0,80.0,0.0,Overstock,True,2,2023,2,1,28,14,2.0,4.0,0.7729729729729731,1.0,0.10650887573964497,13.333333333333334,9.666666666666666,3.3333333333333335,0.3448275862068966,6.0,65700.0,52.0,3.0,True,False,False,False,3.0,21900.0,17.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,87.0,400.0,2023-02
2023-05,"Diapers Renang Anak Merk WyethUs - Warna Pink, Ukuran M",18,197100,197100,1,49572.875,61,22,5.044999999999999,0,0.0,0,0.0,1,1,0,4,0.0,0.0,0,28.0,15.0,0,95.637,43.0,21.9,50,150,0,8.0,54.0,36.0,0.0,Overstock,True,2,2023,5,2,31,14,1.0,0.8,1.264864864864865,1.0,0.4,3.6,3.388888888888889,1.2222222222222223,0.36065573770491804,10.0,109500.0,55.0,3.0,False,True,False,False,9.0,109500.0,87.0,0.10650887573964497,3.0,21900.0,17.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,61.0,79.2,2023-05
2023-06,"Diapers Renang Anak Merk WyethUs - Warna Pink, Ukuran M",37,328500,328500,3,66889.40833333334,103,40,7.415833333333333,0,0.0,0,0.0,3,3,0,7,0.0,0.0,0,28.0,15.0,0,95.637,43.0,21.9,50,150,0,8.0,130.0,93.0,0.0,Overstock,True,2,2023,6,2,30,14,1.0555555555555554,0.6666666666666667,2.6,1.0,0.33183856502242154,4.359375,2.7837837837837838,1.0810810810810811,0.3883495145631068,21.333333333333332,211700.0,83.66666666666667,3.7,False,True,False,False,18.0,197100.0,61.0,0.4,9.0,109500.0,87.0,0.10650887573964497,3.0,21900.0,17.0,0.18181818181818182,1.2246467991473532e-16,-1.0,103.0,174.375,2023-06
2023-07,"Diapers Renang Anak Merk WyethUs - Warna Pink, Ukuran M",7,109500,109500,2,30233.916666666668,124,46,3.500833333333333,1,8.136887879763991,0,0.0,2,2,0,7,0.0,0.0,0,28.0,15.0,0,95.637,43.0,21.9,50,150,0,8.0,31.0,24.0,0.0,Overstock,True,2,2023,7,3,31,14,-0.8108108108108107,-0.6666666666666667,0.4918918918918919,1.0,0.2545454545454545,1.161290322580645,17.714285714285715,6.571428571428571,0.3709677419354839,20.666666666666668,211700.0,96.0,0.328125,False,False,True,False,37.0,328500.0,103.0,0.33183856502242154,18.0,197100.0,61.0,0.4,9.0,109500.0,87.0,0.10650887573964497,-0.4999999999999997,-0.8660254037844388,124.0,53.41935483870967,2023-07
